Hash do merge,Data do merge,Branching Time
7be8a5843a9bdb944774feab38883ea8ad0ad904,2019-03-28 14:24:33 -0400,"598,0731944"
88e20e81a61fe07f438f3a07534405ba47414ae0,2019-03-26 15:50:26 -0400,"598,04625"
a0a60eea1ba8e9200d9c68f98b7a42b2a6d397a6,2019-02-28 14:06:48 -0500,"576,9466667"
a10558f870524965d720a3fee92ed0f0b8d096df,2019-02-27 15:39:47 -0500,"582,5707639"
4ed8ad4d69d68da66fac413ed897bdde8d47057b,2019-02-08 17:54:25 -0500,"563,015706"
4b76b996cb0ad7ba015b53c932e7f0cc4933da77,2019-01-23 19:12:46 -0500,"548,0661806"
3fb9dafacc45817296885a6e877ba7a5f1c199a4,2019-01-23 19:11:09 -0500,"548,0674653"
bd0449f8d16a5ac1b1962c7ea07d764a7f18eca7,2019-01-23 16:25:08 -0500,"8,9780671"
f8e8303f566652fc74125e50a23eab612e8fc749,2019-01-23 16:24:21 -0500,"36,8818519"
8b246fe0f5950315035944868b0523e6d75d1171,2018-12-14 19:35:04 -0500,"508,2238079"
572c4bce6792d169d467aad26781fa8cab52f8d6,2018-12-14 19:32:41 -0500,"508,223912"
26b98e1be017a9ec2db15fc09c8c4e25d680a693,2018-12-13 17:03:50 -0500,"30,918912"
35cf0d9f6bbdda847f39d5798f066a64eb91ea4e,2018-12-03 14:24:43 -0500,"466,087338"
bfd6d30118de18a5c5cd325ed6f4ce98685cc614,2018-11-14 15:31:35 -0500,"478,0964352"
0007017f9631f4793f5699d77942c7224ad2b349,2018-11-14 15:30:58 -0500,"478,0957986"
3169778c152c5afdef9c8859c4177c9fedecc734,2018-11-14 15:30:03 -0500,"478,0951273"
ab37582eb03527d453a0bbae08e40cec20b6ab22,2018-11-14 15:29:05 -0500,"478,0945255"
e8b3500d5c7fe478d0c11c8460409ec2166e45cc,2018-11-14 15:28:13 -0500,"478,0249421"
de153ac2a14c92cceb0bbb755f4a2656436c5a1c,2018-11-14 13:48:01 -0500,"478,0009491"
11e916773ef8672d1423ccb100516812dfd50041,2018-11-13 19:08:55 -0500,"477,1073264"
af07f7734b53540ca8c06b1b3cef59020a24d752,2018-11-13 15:46:39 -0500,"461,9540394"
13bf5b80e8d8841a2a3c9b0d5dec65a0c8636253,2018-10-25 19:30:18 -0400,"456,6606134"
623650b27aa42dd2ccd20fc4a79f8fe7b8559987,2018-10-15 17:09:34 -0400,"436,1932755"
2e2a04a605b6c3fc6e733810bdcd0200d8ed25a8,2018-09-24 21:19:42 -0400,"396,0517824"
c4bbd9a712cd5de03bed83f970c8241dbcd492f9,2018-09-24 18:03:55 -0400,"396,0879282"
4d1aa482b8754c081d8f3f6b39fe61dd2e6504fc,2018-09-06 13:25:27 -0400,"408,6541088"
673a05e4dfcbaa3a64f5a5eb38444aff593714e0,2018-08-20 04:32:00 +0000,"6,1594329"
77db076129160d50a098958c8e3f3fd5caa6257a,2018-07-03 15:17:00 -0400,"339,881088"
0bad1bef406e987b7b749efc3bb7ab5d08b36a1c,2018-07-02 22:36:31 +0000,"294,8484606"
35ba5284935c4ea67060b0a6ed15142c415e256d,2018-07-02 18:35:13 -0400,"317,2330787"
a4b7722ffaa031d1ae7b95a0565c02889de22520,2018-06-08 18:43:33 -0400,"319,1392014"
3d9a6ac709dd1c63c049300bf924c6eefa84eaf4,2018-05-25 18:18:35 -0400,"305,0593634"
a3f9ce3313af58d6f6d904875893b60d929ebd9c,2018-05-17 21:04:07 -0400,"296,9962037"
b83d7f72537bdc0cec2e949d73ae40fbd42b7c63,2018-02-12 15:06:08 -0500,"18,1089005"
8c59903b07d17cd50c893ef12e5c83981ea39ec7,2018-02-09 11:13:48 -0500,"197,9172685"
3959ce667657defe1c99984adde93ca496953765,2018-02-09 11:06:38 -0500,"175,6436227"
dce0eb2dd294536ec7f774fdde8ff3cefa2dab63,2018-02-07 10:41:55 -0500,"12,9248148"
924ef1c8eaf1830ac6880a603d3af0cb6c02d853,2018-02-07 09:35:39 -0500,"12,4902778"
f4e5ebdf35c8252329dc4d43d4e77ab05f1c41b9,2018-02-01 14:23:56 -0500,"159,8963657"
f62a24349d1512ce897587a962e5a1596137a441,2017-12-13 12:48:38 -0500,"135,9769097"
5379f7847f94694c7905605596f4f1f55b1be59b,2017-12-06 15:42:06 +0000,"134,5650463"
185e6094fd968b35b80e56aad1286c66bb2cc261,2017-12-06 01:03:36 -0500,"134,4536111"
cda3c6f91d7c3cdd370cbc4c34f34fd597d028bd,2017-11-20 09:21:00 -0500,"70,8447106"
e6ad24cde71e15ef078963bdd1b992c0b68e563e,2017-09-22 14:27:50 -0400,"37,7635185"
385cd6681bd5dcb1dd2678d1d8db93b4f3d751f9,2017-08-11 17:47:15 +0000,"16,9258102"
6f6a9398e206fcf26226a16b0dd60fcb558afd2f,2017-08-11 12:17:43 -0400,"16,860706"
cff0de3da338f8aa4682253a9cc045bd70a8c9c4,2017-08-07 10:28:35 -0700,"13,5136806"
8a5ef1501dee0715093e87cdc1c9b6becb81c882,2017-06-14 13:53:57 -0400,"134,7715162"
1ba29926f3bfd245d46cf1f287716290bc2f1034,2017-04-10 08:48:35 -0400,"87,7121412"
3b4fc5d1c67f363322fb141a3a1444b83cccea3a,2017-02-16 19:45:42 -0500,"27,9289236"
47ce87877b1e2d4f34bb93fe6c7d88785b318cd5,2017-02-01 09:47:23 -0500,"55,5409606"
c47df7ae171b1470f8304c6759caf68f3f37ea90,2017-01-31 13:01:31 -0500,"21,9673495"
d8d2f036a59d887ccd5f7c17bb589bb7c99084cf,2017-01-31 09:53:37 -0500,"20,04375"
2f6c20b46c2964e3c8e2c985bc76fe2d660ac8af,2017-01-26 09:24:31 -0800,"15,7962269"
d18087cb25d05b13f43e8bf83d0320e67a1d75a3,2017-01-19 12:36:53 -0800,"8,3890741"
8b25a00e6d889c8a919922f747791478c8bdfe6f,2017-01-11 11:34:07 -0500,"245,9443519"
42afbd9e63ed870c67d7c46b4ec38d4bae0e3e63,2016-12-05 12:15:50 -0500,"209,2545139"
f9f6c90ed1314ab27403816040c9cfa1e3391ebe,2016-08-25 11:55:08 -0400,"98,0559491"
c307e1628c1569fcd589d7e1a9b3adbe367b98e6,2016-08-16 00:10:35 +0000,"102,1384838"
88c8b7c7f98f9df718fa9cdf45f4a46726753add,2016-08-15 17:07:16 -0700,"101,7499769"
78d024a5880a3a1b6e779a6585344b6c20a200ec,2016-08-08 11:30:51 -0700,"5,8398727"
f3b4e785164d6047947931724f54139a42b5293e,2016-08-08 18:21:58 +0000,"2,3951157"
01dbfb81a0d444cdaa867c30c6306b756c91dea6,2016-08-04 10:52:24 -0700,"90,868912"
d2286ea2843569c7d277587f3d3ef06ae4092b78,2016-08-04 10:08:20 -0700,"90,0861111"
ae68090d000c0a4a6cda0ef44a59809f914e2358,2016-08-02 14:06:13 -0700,"25,7223958"
8ea89ba858823212114de952b8a1375ceb82587f,2016-08-01 18:27:16 -0700,"24,9153935"
16a2af03f17e5b2bcf468442e66ef7a99ae55c70,2016-07-21 12:38:21 -0700,"13,6388426"
fb4c7182096d0873a52138b1b7ef99d8ef6077bc,2016-07-19 17:54:41 -0400,"70,0956019"
efefd11725885c850be617389faa4d9f56137641,2016-07-13 11:12:44 -0700,"68,8368171"
0393ed8201751d58ac71288e6ef902ec4e03efde,2016-06-14 07:34:09 -0700,"39,3542361"
641c32dafa03a90e6670313ed333ce9423d49f8c,2016-06-06 10:01:41 -0400,"26,9723032"
31e13c83c26c5addad6c9a15a8f06a11edc7c519,2016-05-27 15:19:33 -0400,"21,9332986"
2e495a1df608cb90f4305f0f25a79aa07c918460,2016-05-16 14:29:53 -0400,"7,0395023"
802966f7b3827d0e462742293c259a2c1408595d,2016-05-05 14:24:52 -0700,"114,6534028"
56b54912628934707977a2a0a3824288c0286830,2016-04-29 13:56:44 -0400,"108,4862731"
23aeb34df172b17b7bfaa85fb59ca64bef9073bb,2016-04-27 18:46:52 -0400,"106,7000579"
6d6e16001bb04d4bf60c6d14d1f64684a043ef6c,2016-04-05 16:37:54 -0400,"84,6421412"
22972d2207424edc481b7c127788f573a726dfe7,2016-03-28 13:34:02 -0400,"76,4928356"
c67f09ac5cf3c5a6af67d0e302a1985ade44be1f,2016-03-09 13:17:29 -0500,"57,5406366"
132d7ae99e2996349515a41832194a0d5c15725f,2016-03-02 11:07:57 -0500,"366,4321181"
a6fb2aede7c8d47b4d913eb83fa45bbeca76c433,2016-03-01 21:36:45 +0000,"365,7575"
9d854fd44ae669f60c15133a4d2ce407ea2bccc4,2016-03-01 12:50:17 -0800,"365,7293056"
acdb0da47da15cf78ed971e7aaf6b67a563dd0da,2016-02-29 23:19:17 +0000,"6,0216551"
4fffd4569d321feeceb1daf73595155e049bc1c4,2016-02-29 13:32:20 -0800,"363,5075231"
80bc512449e80f514f559d1d43d7e6f4943457a0,2016-02-23 14:42:20 -0800,"358,7705787"
6e3041b92767ff38a993a265ef2daec64b3f7f11,2016-02-17 13:45:03 -0500,"20,7884722"
d509788d9742b905f7fae7923e07976c88a7424e,2016-02-11 21:32:48 +0000,"23,1248148"
eb0cff9a768373d97dd9b43f8022db9fd61d3b6c,2016-02-10 09:31:41 -0800,"343,9854398"
29257f5effa30a8a0cc2d79df8ff25593a861b2b,2016-02-03 18:16:50 -0500,"22,7049074"
ce8d5ba53e1b0c4bc5b9708f06f7fd6318d73154,2016-02-03 14:12:32 -0800,"6,9390625"
62e5355fdd649171dc601b88a2a15e69061e7890,2016-02-02 11:45:28 -0500,"5,7133449"
9a80b5e1f3b4728e161c0972d8e692c3bc915bb5,2016-02-02 10:17:26 -0500,"5,1122917"
23d5810c8fd2dc079f06c6052f404d81896d74f0,2016-01-19 14:13:16 -0800,"323,544838"
b386c34ef9c5552fe0f31c7765879c5f60b07bd1,2016-01-07 10:01:08 -0800,"311,1441782"
4304fbc4d0e024d948ef637d19d89b0b6359788f,2015-11-16 17:19:42 -0800,"259,7564583"
97728b6575624ba5f1d0c060930fc07aad2b5517,2015-10-20 15:46:15 +0000,"41,1713773"
7c4fbb650c3448a19dfcfe39ac46f8a25e0d2314,2015-10-19 14:00:03 -0700,"231,699919"
0ec72b6b9dcf0ffee1eca400deb4867010c45c6e,2015-09-08 15:59:09 -0700,"190,8338773"
ee50cb20611bd59b889ba0698e1236a992ea7579,2015-08-25 14:46:34 -0700,"176,7783449"
a30edb80715ea5c7bbed6083859d3c54632d6b4b,2015-08-19 00:39:48 -0400,"13,0446181"
359747da15b0a933bab2d049ad00f1c4663701ee,2015-07-30 12:30:48 -0700,"150,6939352"
90b0a932441163a7c20005a8640cd3ed1155a4ca,2015-06-30 21:11:33 -0700,"120,9903935"
e707fbe1d77043bff2cf0de8ab7e930e1d1e20f1,2015-06-11 11:06:21 -0700,"101,5773958"
067e8dfd82163ddcbde248dbe5a1187a417e5d36,2015-05-28 13:51:18 -0700,"87,7466551"
0767461ecf8e643643b871cf5728fb7ebc5edf71,2015-05-07 16:16:36 -0700,"66,8267824"
2f09b599c31428720f23f284d56dbb9a3d4b1afa,2015-04-01 13:51:38 -0700,"30,7247338"
b986f3e3b54499e63903405c90aa6a0abe93ad7a,2015-02-23 16:52:29 -0500,"33,8783218"
e8d9c8d1631d80aa96fdd8fe0587f09ed5a3332a,2015-02-23 14:28:54 -0500,"33,7747106"
de50bad12134ad79c897637649cb8b16c4824d1a,2015-02-23 10:16:29 -0500,"33,6043634"
b4a7806724b78f7c26326f6acee0dcca0110b7a8,2015-02-20 10:28:36 -0500,"30,6122801"
87de9ce212988c8bdf0630750e772d8805091bcc,2015-02-13 12:51:56 -0500,"23,6992824"
8db173b85e1a151b61b38a15c9a4c97beac74191,2015-02-04 16:12:58 -0500,"15,7071065"
9af454c588ee0bef7fc6ae588e2b2e866edcb915,2015-01-16 18:57:33 -0500,"6,1161458"
929f3210acd0aa9973a40fad283716f40db61f77,2015-01-14 19:40:28 -0500,"7,3407639"
31457cef6d6550fff53dd5a80cb276ffa58093c5,2014-12-05 20:34:45 -0500,"80,3843634"
b537635a7fa89d7dcf04cb7327d3622d248f78b8,2014-12-05 11:45:03 -0500,"80,0465394"
444839014bce7046165358bb6e920ad35c3463c2,2014-12-05 11:40:41 -0500,"80,0288194"
829b286f2c5dc450394c526cd91ba8c8bea9bac8,2014-12-05 11:18:10 -0500,"120,8104514"
b8540fc28867623b23c23e97108a6e975e8a49e7,2014-11-24 12:07:11 -0500,"68,1924537"
a236804c764c9aa1fb293c24be9c571de5795d05,2014-11-23 15:13:48 -0500,"107,9990162"
50e0749f8730e88e22e552449049b93ce2a418ac,2014-11-20 11:48:08 -0500,"105,8984375"
754de8d40331ecef4fde116ab5f10f3a8c8904ef,2014-11-20 11:30:43 -0500,"16,2897801"
3034be60d87cb927a6fcded5ffb6663ca5f93674,2014-11-16 16:53:53 -0500,"59,8916435"
0fcf54b3d2bc42a947c65e9a520d078b671f8432,2014-11-15 08:00:38 -0500,"59,096331"
3e804631d905162d9e0fc1eba63bce6f95965a24,2014-11-14 12:10:52 -0500,"99,915463"
9ef4e5610809780555260f386d6e20f3df87c6ce,2014-11-14 12:09:42 -0500,"99,9034259"
3dcc62e1dad3c62a1c8df1b6f613f93521124764,2014-11-14 11:37:54 -0500,"98,0166088"
31b1207fde70531cd5092d83c01ad5e0f07eb951,2014-11-03 10:53:11 -0500,"88,461331"
d6f4e5020b0dc4014a75782a72d39c99657bd659,2014-10-29 12:25:24 -0400,"83,8734954"
8e171e196615bc40a3a804811acf768eee6b2aa8,2014-10-29 11:54:48 -0400,"42,9280671"
599199fd9f53dc91ccc3f29c41cc318052668f70,2014-10-29 11:45:01 -0400,"83,7889699"
5a653089ef756ecda170e4ee030480d547496362,2014-10-27 17:17:06 -0400,"82,0943287"
f0bd539c594ab4acfdaded45625a89a13d0bd575,2014-10-22 15:51:54 -0400,"76,961875"
2bd616b1a7d2544e05d55141b6575f17a9b17263,2014-10-22 13:25:37 -0400,"76,8502083"
32082501859c5c3c61913df5791cafbbb45c2519,2014-10-22 11:21:16 -0400,"32,3718056"
aae5c57e38c7c09f2009308803d4bdf1f39a3fd6,2014-10-16 15:00:08 -0400,"29,1923264"
42e67170f492007aa0f05f9e2d002e523a0ca11d,2014-10-06 14:45:36 -0400,"20,1126852"
9ba99011fa9083b31a108acfb6c3d16b8c774f8f,2014-10-06 14:18:56 -0400,"18,4434375"
904ec0098137f742e0dd96da3bc033d6a0b615d1,2014-10-03 12:22:19 -0400,"16,9981134"
ffb07c0e6c66946a30b7944d380254ebc81642d4,2014-08-06 16:15:22 -0400,"0,0523843"
245ed93c20dcc5ed6d26d146f4e1c96649ac68d4,2014-08-06 15:36:24 -0400,"0,0196644"
c1b53d43e8c843717b8f6e18897d5fe8e7290a9d,2012-05-29 14:37:41 -0400,"0,068125"
3cd10e3a0d9a1984eb1fd9e418885a989e8a454a,2011-01-04 13:40:41 -0500,"0,0000116"
